GT,Model_1_0,Model_2_1
0,0.9760967026010258,2.995009222802545e-05
0,0.9760967026010258,3.004491722721863e-05
0,0.8745505049495778,0.0002526192460817729
0,0.9961613774964594,0.0033653995269741686
1,0.003473899112943449,0.9916423363935116
1,0.011412105796766332,0.9999993371967543
1,0.003473899112943449,0.9904594754851963
1,0.24585071538839035,0.9987973998736714
1,0.0015788830053065344,0.9953588472438804
0,0.9760967026010258,3.6914884863892864e-05
1,0.0015788830053065344,0.9987996103588231
1,0.24585071538839035,0.9999543556108863
1,0.24585071538839035,0.9976577211434224
0,1.0,0.0012497041758101554
1,0.0015788830053065344,0.999148098299726
1,0.21339408379010785,0.9602560148582514
1,0.24585071538839035,0.9146206142306488
1,0.0015788830053065344,0.999285307331686
0,0.8745505049495778,9.797127010552216e-05
1,0.3262043143622091,0.8702676688955533
0,0.9760967026010258,2.739493441807025e-05
1,0.009707549119827658,0.9875516644074197
1,0.019540771911287457,0.9999415856337591
1,0.21339408379010785,0.9999975682628391
0,0.8740013561302477,0.00026826786371033533
1,0.009707549119827658,0.9994053929950396
0,0.8745505049495778,0.0002203632781620282
0,0.9991417656357701,6.665563845831586e-05
1,0.031207497416784014,0.9998954353284993
0,0.9760967026010258,2.8516850230179345e-05
0,0.9991417656357701,0.00039295468521126424
0,0.9961613774964594,0.0003295133687056763
1,0.003473899112943449,0.9907606525668387
0,0.9459740930585543,9.521953709951022e-05
1,0.003473899112943449,0.9883611008172877
0,0.9459740930585543,0.0002682255924355674
0,0.9991417656357701,3.953371124933127e-05
1,0.21339408379010785,0.9701010844408446
1,0.21339408379010785,0.9988285986944526
0,0.9991417656357701,0.00011254093496403728
1,0.0015788830053065344,0.9995836499721849
0,0.9991417656357701,4.142900113135583e-05
0,0.9459740930585543,9.961446856807046e-05
1,0.0015788830053065344,0.997422589744072
0,0.9760967026010258,2.765010307490212e-05
0,0.9991417656357701,5.235242854706708e-05
0,0.8745505049495778,7.097818589276683e-05
1,0.009707549119827658,0.9999262116740404
0,0.9967105263157895,0.00022166878854108034
0,0.9991417656357701,0.0004181361494646305
1,0.009707549119827658,0.9802149697351497
0,0.8497757301748029,0.010533889893596432
1,0.0015788830053065344,0.9974006961700529
0,1.0,0.00015338991831238602
0,0.8740013561302477,0.00025433358142101667
1,0.003473899112943449,0.9982202568924338
1,0.2848176718990844,0.9965664330725043
0,0.9991417656357701,5.8123345353601374e-05
0,0.9760967026010258,2.8988874330316464e-05
1,0.21339408379010785,0.9487389229625967
0,0.9760967026010258,2.759788622179832e-05
1,0.009707549119827658,0.9899352610458014
0,0.8745505049495778,0.00023306448957353607
0,0.9961613774964594,0.003139205367657163
0,0.9991417656357701,7.087666367939693e-05
1,0.003473899112943449,0.9813286683388796
0,0.8745505049495778,0.00013484970062578364
1,0.284758109577726,0.9144944057241764
1,0.3473969130398384,0.8496322163194177
1,0.21339408379010785,0.9999818065309836
1,0.0015788830053065344,0.9970070769468583
1,0.009707549119827658,0.9999289487220033
0,0.8745505049495778,6.670246623677987e-05
0,0.9991417656357701,0.0001145984655525582
1,0.0015788830053065344,0.9985410501377496
0,0.8740013561302477,0.0004670656566329231
0,0.9760967026010258,2.817332701414565e-05
1,0.019540771911287457,0.9989878279490199
0,0.9991417656357701,0.00024914974036908396
1,0.003473899112943449,0.9909865436450749
0,0.9991417656357701,3.9640434534896767e-05
0,0.9991417656357701,0.00032936750651108536
1,0.003473899112943449,0.9807150435452877
1,0.003473899112943449,0.9894459866031966
0,0.9991417656357701,7.74906179579424e-05
0,0.9991417656357701,0.00014478768114488782
1,0.24585071538839035,0.9662007761063204
0,0.9967105263157895,0.0007845387090757603
1,0.003473899112943449,0.9859885695180223
0,0.9991417656357701,0.009301129819659347
1,0.21339408379010785,0.9757101418660873
0,0.8745505049495778,0.00026375782649560724
0,0.8740013561302477,0.0005009467222119095
0,0.8740013561302477,0.0020533447159973525
1,0.24585071538839035,0.9999888181087068
0,0.8745505049495778,0.0001231624116031923
0,0.8745505049495778,4.937142120564843e-05
0,0.8745505049495778,0.00022044667689617164
0,0.8745505049495778,0.00010468948190864038
0,0.2848176718990844,0.9998757825979138
0,0.9459740930585543,0.00022771322799007766
1,0.021374274625324218,0.9862470779845566
0,0.9760967026010258,3.662108832854396e-05
0,0.8745505049495778,0.00023852847711659903
0,0.9991417656357701,0.0016116970483370302
1,0.0015788830053065344,0.9988845777731821
1,0.24585071538839035,0.920718080749665
0,0.8497757301748029,0.004462678250158421
1,0.031207497416784014,0.9997069327557954
0,0.8745505049495778,7.218879156321886e-05
1,0.003473899112943449,0.9818973546169565
0,0.3863043072291741,0.7610009432620987
1,0.24585071538839035,0.9231021669681684
0,0.8745505049495778,4.9194426662834996e-05
1,0.0015788830053065344,0.9968164360159808
1,0.2848176718990844,0.9993848791264777
0,0.8745505049495778,0.0002202263378617263
1,0.21339408379010785,0.976920771835303
1,0.0015788830053065344,0.9986256356997826
0,0.9760967026010258,4.339625277698232e-05
1,0.031207497416784014,0.9997421914253026
1,0.0015788830053065344,0.9980647465259543
1,0.0015788830053065344,0.9974471493818144
0,0.8745505049495778,0.0002390464737309171
0,0.8740013561302477,0.0002746938137903982
1,0.21339408379010785,0.9722597311702001
1,0.0015788830053065344,0.9959791933552843
1,0.21339408379010785,0.9842368568342795
1,0.021374274625324218,0.982870770084903
1,0.0015788830053065344,0.99724064488549
0,0.8745505049495778,0.00011916039372445441
1,0.003473899112943449,0.9851278447942924
1,0.21339408379010785,0.9999790895702342
1,0.003473899112943449,0.9858267716939277
1,0.21339408379010785,0.9778307949355524
0,0.8745505049495778,0.0001010093827086617
0,0.9991417656357701,0.0003080627727841779
0,0.9967105263157895,0.0007762585721836329
1,0.0015788830053065344,0.9893185550138092
0,0.8745505049495778,0.0002121776363886645
0,0.9991417656357701,0.0002774867784554936
0,0.8740013561302477,0.00026461801661715686
1,0.0015788830053065344,0.9943560526052598
1,0.0015788830053065344,0.9984362710895198
1,0.003473899112943449,0.9822708989736372
1,0.003473899112943449,0.9870848231464764
1,0.021374274625324218,0.9821089304174909
0,0.9459740930585543,0.00010025200071751704
1,0.003473899112943449,0.9769679715686079
1,0.0015788830053065344,0.9967606520877702
1,0.3863043072291741,0.8027958432394116
1,0.003473899112943449,0.9940675720209537
1,0.0015788830053065344,0.9974297647702716
0,0.8745505049495778,0.00020436551161630135
0,0.9459740930585543,6.096724000373694e-05
1,0.031207497416784014,0.999555332883465
0,0.8745505049495778,0.00020497799924011528
0,0.8740013561302477,0.00026808055202762296
0,0.9991417656357701,5.484908854965217e-05
0,0.9459740930585543,0.00019375549841786288
0,0.9991417656357701,5.207712623146612e-05
0,0.8740013561302477,0.0002682449473739112
1,0.21339408379010785,0.9999961806339457
0,1.0,0.00017774749115964655
1,0.003473899112943449,0.9875127064209362
1,0.003473899112943449,0.9854581784481782
0,0.8745505049495778,6.174920256768835e-05
0,0.9671758702500827,0.05002583381189172
0,1.0,0.00016228290402568133
0,1.0,0.00016048765455535627
1,0.21339408379010785,0.9190818928986947
0,0.8745505049495778,0.00019596340633390755
1,0.21339408379010785,0.9322731657471695
0,0.9961613774964594,0.00042329067235967005
1,0.21339408379010785,0.9296444117293557
1,0.21339408379010785,0.9226371215595416
1,0.24585071538839035,0.9999773115922854
1,0.003473899112943449,0.9861515542325123
1,0.22822318219481944,0.9788557545397873
0,0.8745505049495778,9.112252160722795e-05
1,0.003473899112943449,0.9853753218234698
0,0.9760967026010258,3.2256366809123404e-05
0,0.9459740930585543,6.388808682989978e-05
1,0.0015788830053065344,0.999209306640712
0,0.9459740930585543,6.234584500291138e-05
0,0.8745505049495778,0.00011718847572060945
1,0.060281668814659885,0.9549655745629952
1,0.0015788830053065344,0.9974081926338912
0,0.9991417656357701,0.00014854761218261662
0,0.9760967026010258,2.9400491454268574e-05
0,0.9991417656357701,0.00041858733463285533
1,0.21339408379010785,0.9999971842132799
0,0.8404433102808744,0.06007330556756346
1,0.21339408379010785,0.9203427450934817
1,0.24585071538839035,0.9454106177807965
0,0.9760967026010258,3.962059777832965e-05
0,0.9459740930585543,5.049615844192726e-05
0,0.9459740930585543,0.0003183957154506062
0,0.8745505049495778,0.00020857613142058554
0,0.8745505049495778,0.000238002549302915
1,0.0015788830053065344,0.9986158224932842
0,0.9760967026010258,2.783794558961544e-05
1,0.21339408379010785,0.9999803234640748
0,0.9991417656357701,3.950285042331109e-05
1,0.003473899112943449,0.979290901339954
0,0.9991417656357701,0.00011738561902643444
1,0.009707549119827658,0.9907030266003314
1,0.21339408379010785,0.9896998456287509
0,0.8745505049495778,0.00021122276431481633
1,0.0015788830053065344,0.996352728103475
0,1.0,0.0013226760571618196
1,0.003473899112943449,0.9838271507699046
0,0.9961613774964594,0.0035959448402461567
1,0.003473899112943449,0.986729789365223
0,0.8745505049495778,6.514303153731772e-05
1,0.0015788830053065344,0.9989014928687169
1,0.21339408379010785,0.9999929871053094
0,0.8745505049495778,0.00022640167385344634
0,0.8745505049495778,0.0001113682649953534
0,1.0,0.0007344401012071609
0,0.9991417656357701,8.244218192155838e-05
1,0.0015788830053065344,0.9975152467741667
0,0.9459740930585543,0.00019749654422026542
1,0.003473899112943449,0.9801644194325446
0,0.8740013561302477,0.014949525907794557
0,0.9760967026010258,3.404823560349855e-05
0,0.9991417656357701,4.5291710451243304e-05
0,0.8745505049495778,0.0001120087965059215
1,0.003473899112943449,0.9875975303836577
0,0.8740013561302477,0.00024694826962981244
1,0.003473899112943449,0.998938228516009
0,0.8745505049495778,0.00011614040795657166
1,0.003473899112943449,0.9950907788961151
0,0.9991417656357701,3.963278896078725e-05
1,0.0015788830053065344,0.9950905754974954
1,0.009707549119827658,0.9911776151377157
0,0.9991417656357701,0.0007439348217092018
0,0.9961613774964594,0.010112078444753633
1,0.21339408379010785,0.9420069230482588
1,0.21339408379010785,0.9756729689937542
0,0.8745505049495778,0.00020996472994651863
1,0.003473899112943449,0.9813866090778015
1,0.35618169768670255,0.736803230846079
0,0.9991417656357701,3.898770726634859e-05
0,0.9459740930585543,0.00019576954673484546
0,0.9760967026010258,2.9415909882380322e-05
0,0.9991417656357701,0.00015435647677139227
0,0.8745505049495778,0.00011418333017859035
1,0.21339408379010785,0.943309901472175
1,0.21339408379010785,0.969650761528519
1,0.009707549119827658,0.9859576099662877
1,0.021374274625324218,0.9810137999772809
0,0.9991417656357701,0.0012595228389777012
1,0.031207497416784014,0.9423504593436437
0,0.8404433102808744,0.08280615475839045
0,0.9991417656357701,3.9120164305316705e-05
1,0.021374274625324218,0.9985686886651285
1,0.0015788830053065344,0.9999986477975659
0,0.9991417656357701,0.0005823997453244023
0,1.0,0.000977834676167287
0,0.8745505049495778,7.367845214265678e-05
0,0.9991417656357701,0.0002793134339477954
0,0.9459740930585543,7.475331172836774e-05
1,0.021374274625324218,0.9935624005991996
1,0.009707549119827658,0.9854482768836872
1,0.0015788830053065344,0.9983612010779748
1,0.24585071538839035,0.9999854641453563
0,0.8162176843254297,0.1169399608919142
0,0.9991417656357701,4.1419399824139506e-05
1,0.21339408379010785,0.9629329854601709
0,1.0,0.00019353401185317142
0,0.8740013561302477,0.00026162034243565053
0,0.9459740930585543,0.0004703019856666561
1,0.003473899112943449,0.9781411164673119
1,0.0015788830053065344,0.9989140709748977
1,0.003473899112943449,0.9987278496130603
1,0.003473899112943449,0.985530533655189
0,0.8740013561302477,0.0002603099647484298
0,0.284758109577726,0.9200181099976262
0,0.8745505049495778,0.00022611447084507357
0,0.9961613774964594,0.0009626815132743895
0,0.8745505049495778,0.0002499223844904212
0,0.9991417656357701,0.00015708162652657858
0,0.9459740930585543,0.0002834932471231163
0,0.8162176843254297,0.31308642891852057
1,0.24585071538839035,0.9228541292271616
1,0.0015788830053065344,0.9988108953999735
0,0.9961613774964594,0.0032871827697768083
1,0.24585071538839035,0.9869878061801883
0,0.9991417656357701,0.0001524685429297155
0,0.8745505049495778,0.00021640724010999819
0,0.9459740930585543,0.00020250192101747873
0,0.8740013561302477,0.00026465377357981165
0,0.9991417656357701,0.0002766084166533491
1,0.2848176718990844,0.9465129629602419
1,0.019540771911287457,0.999684744059178
0,0.8740013561302477,0.018148673892940864
0,0.9459740930585543,0.000257892722979884
1,0.003473899112943449,0.9988706397172886
0,0.9991417656357701,0.021586154080124414
0,0.9991417656357701,0.0002234295625426242
0,1.0,0.0012305126610252593
0,0.9991417656357701,0.00097769276271985
1,0.24585071538839035,0.9512616168803896
0,0.8745505049495778,0.00021142960683084952
1,0.0015788830053065344,0.9968740131326055
0,0.8404433102808744,0.2683464979031788
0,0.8745505049495778,0.00025892035386015005
1,0.0015788830053065344,0.99661427181908
1,0.003473899112943449,0.9868813553885046
1,0.0015788830053065344,0.9919991551844142
0,0.9459740930585543,4.898296882862316e-05
0,0.8745505049495778,0.00025027019831303133
0,0.8740013561302477,0.00027234643551848263
1,0.003473899112943449,0.9863177234549353
1,0.21339408379010785,0.9543337265757028
0,0.9459740930585543,0.00030866861911175113
1,0.003473899112943449,0.9857221497125671
1,0.009707549119827658,0.9999437812334337
1,0.21339408379010785,0.9999970812850467
1,0.21339408379010785,0.9717673780819936
1,0.009707549119827658,0.9889968868624442
0,0.8745505049495778,0.00011248045029867632
0,0.9459740930585543,0.00026622756140524153
0,0.8404433102808744,0.30113315903244714
1,0.21339408379010785,0.9656388242783187
1,0.0015788830053065344,0.9985702272978524
1,0.21339408379010785,0.9980357380144705
1,0.009707549119827658,0.9884399599973607
0,0.21339408379010785,0.9996138584794931
1,0.009707549119827658,0.987321165847738
1,0.0015788830053065344,0.9986375376688392
0,0.8745505049495778,0.00011469938328562701
1,0.21339408379010785,0.9987471416903256
1,0.2848176718990844,0.9965911254750411
0,1.0,0.00016138278338027415
1,0.24585071538839035,0.999940034223915
1,0.0015788830053065344,0.9983026587480026
1,0.003473899112943449,0.991208702949105
1,0.24585071538839035,0.9999612998320538
0,0.9459740930585543,0.0003118148797146035
1,0.021374274625324218,0.9866889812636755
1,0.009707549119827658,0.9844916740444297
0,0.9991417656357701,9.420255765563673e-05
1,0.21339408379010785,0.9999946168119827
1,0.009707549119827658,0.9988200938773307
1,0.003473899112943449,0.9875483729289389
0,0.8162176843254297,0.0458318170224741
1,0.031207497416784014,0.9884804588963298
0,0.8740013561302477,0.00025934054049959825
1,0.003473899112943449,0.9921717732428684
0,0.24585071538839035,0.9508723172821243
1,0.003473899112943449,0.9890358957046415
1,0.0015788830053065344,0.998334598189125
1,0.21339408379010785,0.9671187852962653
1,0.21339408379010785,0.9999957850201681
0,0.9991417656357701,0.00019654080622183174
1,0.0015788830053065344,0.9963374436085591
1,0.0015788830053065344,0.9986710492289617
0,0.9991417656357701,0.0003160649435163024
1,0.21339408379010785,0.9761047096538609
1,0.003473899112943449,0.9961843446914428
0,0.9991417656357701,6.533211583559143e-05
0,0.9459740930585543,6.506927709818928e-05
0,0.9991417656357701,5.791579162649339e-05
1,0.003473899112943449,0.9864598743701616
0,0.9760967026010258,2.7968994686849266e-05
1,0.21339408379010785,0.966829036264681
1,0.21339408379010785,0.9997830800654814
1,0.21339408379010785,0.9857648688302537
0,0.9991417656357701,4.187885256552271e-05
0,0.8745505049495778,8.873331734556868e-05
1,0.003473899112943449,0.9915060562158448
0,0.8745505049495778,0.0002326326474109665
1,0.21339408379010785,0.9999772371918568
0,0.9459740930585543,5.8787126654844705e-05
1,0.3473969130398384,0.822223775118824
0,0.9991417656357701,0.0003110432901364839
0,0.8745505049495778,6.861578727538043e-05
1,0.021374274625324218,0.9987868821021023
0,0.9760967026010258,2.8234550361050615e-05
0,0.9459740930585543,9.05655795798424e-05
1,0.35618169768670255,0.8106863136990531
0,0.8745505049495778,0.00021143390035713473
0,0.9991417656357701,5.902465173467075e-05
0,0.8745505049495778,0.00022646276070264568
1,0.3863043072291741,0.8044638142745191
1,0.0015788830053065344,0.9957036508809111
1,0.009707549119827658,0.9859422095477375
1,0.003473899112943449,0.9934524722222359
1,0.21339408379010785,0.9884347023847996
0,0.8745505049495778,0.00021779030105821594
0,0.8740013561302477,0.0002593328271826549
1,0.21339408379010785,0.9723802336804203
0,0.9991417656357701,0.0005877343912185871
0,0.8745505049495778,7.258902474154588e-05
1,0.0015788830053065344,0.9980950805195443
0,0.9991417656357701,0.00037211592827087413
0,0.9459740930585543,9.065747458021648e-05
0,0.9459740930585543,0.0001984372010697259
0,0.8745505049495778,0.00021299215865353967
0,0.9991417656357701,0.00040150133627024203
0,0.9991417656357701,0.00017267731099071296
1,0.021374274625324218,0.9948037739343052
0,0.9991417656357701,0.00031495928977329246
0,1.0,0.001173384893838036
0,0.8745505049495778,5.112271666577442e-05
1,0.0015788830053065344,0.998575823677073
0,0.9760967026010258,3.180121159596595e-05
1,0.21339408379010785,0.9409984397602386
1,0.003473899112943449,0.9934470672671988
1,0.009707549119827658,0.9807192352571679
0,0.8745505049495778,5.0313370233429144e-05
0,0.9991417656357701,0.0003750326720816869
0,0.24585071538839035,0.9751916116238158
0,0.8745505049495778,6.0232842942557886e-05
1,0.003473899112943449,0.9815733296551075
1,0.009707549119827658,0.9941946384643274
0,0.9991417656357701,0.0003160827875809769
0,0.8745505049495778,4.7262193923954744e-05
1,0.021374274625324218,0.9994308611697654
0,0.9991417656357701,0.0003860148980910427
0,0.9459740930585543,0.00030793752134523634
1,0.003473899112943449,0.990290824723419
1,0.2848176718990844,0.9951643105613404
0,0.9991417656357701,4.614928336976599e-05
0,0.9991417656357701,0.0001398365589637026
1,0.003473899112943449,0.9787898040312082
0,0.8740013561302477,0.0002812635916717648
0,0.9991417656357701,0.0010931730703800566
1,0.009707549119827658,0.9941343210118759
0,1.0,0.0006951506035404692
1,0.21339408379010785,0.9649960248360612
0,1.0,0.0006810609385312858
1,0.21339408379010785,0.9216306428683175
1,0.021374274625324218,0.9851033018280505
1,0.21339408379010785,0.9737261361976937
0,0.8740013561302477,0.0003936376492818283
0,0.9991417656357701,0.00010844295550869067
0,0.8710080032633306,0.00028868455028682104
0,0.9459740930585543,5.672704244617786e-05
0,1.0,0.0006679374821066351
0,0.9760967026010258,2.767090537538935e-05
0,0.8745505049495778,0.0002571266081008958
1,0.003473899112943449,0.9844092678210901
0,0.9991417656357701,0.0003486785077696777
1,0.21339408379010785,0.9999911360875342
0,0.8745505049495778,6.0799313031092704e-05
1,0.031207497416784014,0.9574573225586085
1,0.21339408379010785,0.970425690251166
1,0.009707549119827658,0.9894431565690153
0,0.8740013561302477,0.0005394063652908318
1,0.0015788830053065344,0.9963622635857222
0,0.8745505049495778,0.00026511318823871507
1,0.0015788830053065344,0.9990713816916689
1,0.21339408379010785,0.9999971164655345
0,0.8162176843254297,0.14774292573920478
1,0.019540771911287457,0.9999906241402469
0,0.9991417656357701,0.00030622975818420534
0,1.0,0.0005469291840267069
1,0.0015788830053065344,0.9982659528718559
0,0.8745505049495778,5.142612561514631e-05
0,0.9991417656357701,8.084520091272961e-05
1,0.0015788830053065344,0.9995571627164618
0,0.8740013561302477,0.0002600024286200543
0,0.9967105263157895,0.0022995932380936897
0,0.9961613774964594,0.00041463668519793134
1,0.8497757301748029,0.000660623048320737
0,0.8745505049495778,0.00012112057134433636
0,0.9991417656357701,7.963145246121248e-05
1,0.0015788830053065344,0.9879644975542307
0,0.8745505049495778,0.00023739781816589146
1,0.009707549119827658,0.9824764775894229
0,0.9991417656357701,0.0003793967786321576
0,0.8745505049495778,0.00019853245523500826
0,0.9459740930585543,0.00018059965988521742
1,0.21339408379010785,0.9884902142924814
1,0.003473899112943449,0.9856237400698088
0,0.9991417656357701,6.691443546827241e-05
0,0.8162176843254297,0.07238218607351288
1,0.24585071538839035,0.9998478402944985
0,0.8745505049495778,6.662172160107907e-05
1,0.21339408379010785,0.9356850121993057
1,0.003473899112943449,0.9968773262248496
1,0.003473899112943449,0.9723461200327955
1,0.019540771911287457,0.999934609594123
1,0.0015788830053065344,0.9984111674046644
1,0.003473899112943449,0.9574097546529653
0,0.8745505049495778,5.45532738094491e-05
0,0.9961613774964594,0.002927838800764697
1,0.0015788830053065344,0.9908595060206229
1,0.24585071538839035,0.9903760856319246
1,0.003473899112943449,0.9870664684769419
0,1.0,0.0011906071135462167
1,0.021374274625324218,0.9941757001442303
0,0.8162176843254297,0.054991679260592834
1,0.003473899112943449,0.9867864492730559
1,0.011412105796766332,0.9999990293339124
0,0.8745505049495778,0.00041111216218353677
1,0.21339408379010785,0.9999932524234109
0,0.8745505049495778,0.0002241521487977008
1,0.21339408379010785,0.9771870625675396
0,0.8745505049495778,5.869600616252888e-05
1,0.003473899112943449,0.9921854374956321
1,0.0015788830053065344,0.9976877405950761
1,0.0015788830053065344,0.9957684639037461
0,0.9459740930585543,6.081315073073189e-05
0,0.8745505049495778,6.151700687452119e-05
0,1.0,0.0004919236420659725
0,0.9760967026010258,2.9887066499649415e-05
1,0.003473899112943449,0.9910040927082603
1,0.0015788830053065344,0.9949738163574633
0,0.9459740930585543,0.0002924184524645558
0,0.9760967026010258,3.1671780188587924e-05
1,0.0015788830053065344,0.9964406180784446
0,0.9961613774964594,0.0032185353567308916
0,0.8740013561302477,0.01371371563406028
0,0.8745505049495778,4.8197660096325845e-05
1,0.2848176718990844,0.995780881282964
0,0.9459740930585543,0.00022776197629996618
1,0.21339408379010785,0.9421689734802077
0,0.8745505049495778,8.455979872153359e-05
0,0.21339408379010785,0.8666562812421803
0,0.9991417656357701,0.000553634561614854
1,0.21339408379010785,0.9772065525715146
1,0.0015788830053065344,0.9951776635368086
0,0.9991417656357701,6.87748008929754e-05
1,0.0015788830053065344,0.9976700266871849
0,0.9961613774964594,0.003315949274009362
1,0.031207497416784014,0.999830189055316
0,0.9459740930585543,9.338214585090855e-05
0,0.8745505049495778,0.0001187610779178476
1,0.009707549119827658,0.9898319546199494
0,0.9459740930585543,0.00027009674510947786
1,0.021374274625324218,0.9942390343413412
1,0.0015788830053065344,0.9982958064201254
0,0.9459740930585543,0.00019380609372320737
0,0.8162176843254297,0.05468930605570381
1,0.2848176718990844,0.9990068241980349
0,0.9459740930585543,0.00030434422252931844
1,0.009707549119827658,0.9999444335664122
0,0.9991417656357701,0.00031452192044312814
0,0.8745505049495778,5.823109901726013e-05
0,0.9991417656357701,0.00044626302951457033
0,0.8745505049495778,0.00010487384983576252
0,0.9459740930585543,0.00019372045921074228
0,0.9459740930585543,0.0002792950588818176
1,0.21655645668932288,0.9818890118984992
0,0.8745505049495778,0.00010828217359441353
1,0.21339408379010785,0.999997408268728
1,0.019540771911287457,0.9990565856422481
0,0.8745505049495778,0.00012220671882229517
0,0.8745505049495778,9.812959239377287e-05
0,0.9991417656357701,0.00030193999074415423
1,0.21339408379010785,0.9546851881630003
1,0.24585071538839035,0.9429002288882061
0,0.9991417656357701,0.00013881074168231006
1,0.009707549119827658,0.9866395230628151
0,0.8745505049495778,0.00010288566589905942
0,0.9459740930585543,0.00023442015493026845
0,0.9991417656357701,0.00028088719454379596
0,0.9459740930585543,0.0002396051040124647
1,0.0015788830053065344,0.9984189476456949
0,0.8745505049495778,5.965421234017956e-05
0,0.9991417656357701,4.4599228115940665e-05
0,0.9459740930585543,6.437317267256081e-05
0,1.0,0.0014440504191888526
0,0.9991417656357701,0.00014412624525493396
1,0.21339408379010785,0.9713041639366199
0,0.9991417656357701,0.00039793128490615295
1,0.003473899112943449,0.9883017040680832
0,0.9961613774964594,0.003333822708700413
0,0.9991417656357701,0.0002661467485599705
0,0.8740013561302477,0.0002709109813495176
0,0.9991417656357701,0.00010441781775805863
0,0.8740013561302477,0.0005598355006862232
1,0.003473899112943449,0.976343569348538
1,0.031207497416784014,0.9459813018351018
1,0.009707549119827658,0.9884517250899033
0,0.9991417656357701,0.0001034960983577533
0,0.9991417656357701,0.00020581861344002976
1,0.003473899112943449,0.995008320314004
1,0.003473899112943449,0.9865998419898252
1,0.0015788830053065344,0.9954378836228578
0,1.0,0.00016859427129148983
1,0.021374274625324218,0.9980269185059563
0,0.9991417656357701,0.0002550655608103148
1,0.284758109577726,0.8687711904195822
1,0.21339408379010785,0.9181305636147493
0,0.8745505049495778,0.0002106360578444298
1,0.2848176718990844,0.9995251607571518
1,0.0015788830053065344,0.9987265168698329
1,0.21339408379010785,0.9687520514487
1,0.21339408379010785,0.9149215540548592
1,0.0015788830053065344,0.9965612299341359
1,0.003473899112943449,0.9999962145234735
1,0.003473899112943449,0.9978470571274092
0,0.9459740930585543,0.00022716856141477212
1,0.0015788830053065344,0.9981106797713342
1,0.24585071538839035,0.9999892170116165
0,0.9459740930585543,0.00017959796151268792
0,0.8745505049495778,0.00012454018487398168
0,0.9459740930585543,5.051510884402651e-05
0,0.8745505049495778,0.00022455555178176663
0,0.9991417656357701,0.00042293507357367687
1,0.009707549119827658,0.9856583305941896
0,0.9961613774964594,0.0008120463233671556
1,0.0015788830053065344,0.9995766047041942
1,0.009707549119827658,0.9998035683529956
0,0.9991417656357701,5.274992829757317e-05
1,0.021374274625324218,0.9984316915285486
1,0.0015788830053065344,0.9995226720513999
1,0.003473899112943449,0.9901773111711603
0,0.9459740930585543,4.387158037845511e-05
1,0.031207497416784014,0.999819268239906
0,0.9991417656357701,8.287902880844752e-05
0,0.9760967026010258,2.9006680154241284e-05
0,1.0,0.00011983018061089783
0,0.9991417656357701,0.007261509004688665
0,0.9991417656357701,0.0002838394010762024
1,0.009707549119827658,0.9837334024719614
0,0.8745505049495778,0.00022066736534469348
0,0.8745505049495778,0.00020751545103924195
1,0.003473899112943449,0.9814961919625308
0,0.8745505049495778,6.996277381796381e-05
0,0.9760967026010258,2.7952172289993147e-05
0,0.9991417656357701,7.357191019739685e-05
0,0.8497757301748029,0.0009673226813524679
1,0.21339408379010785,0.9763379494268843
1,0.003473899112943449,0.982629105647979
1,0.003473899112943449,0.9867555995725236
0,0.9459740930585543,5.834883698290906e-05
0,0.9459740930585543,0.000494477321804791
1,0.21339408379010785,0.9646090350937279
1,0.0015788830053065344,0.9986060345355997
0,0.8745505049495778,0.00021290456388385848
1,0.0015788830053065344,0.9949529091419189
0,0.9961613774964594,0.0031392026942522236
0,0.8745505049495778,0.00021560597121079696
0,0.9459740930585543,0.00023423748939601556
1,0.21339408379010785,0.9700466664407569
1,0.003473899112943449,0.986131082299312
0,1.0,0.001000471215509721
1,0.0015788830053065344,0.9984502482993405
1,0.284758109577726,0.848982792002697
0,0.9991417656357701,0.0004487730055811959
1,0.021374274625324218,0.9950090045164128
0,0.9671758702500827,0.0034732347007955166
1,0.003473899112943449,0.9862559198155701
1,0.0015788830053065344,0.998584656133025
1,0.003473899112943449,0.9838314120861202
1,0.003473899112943449,0.9985112502130916
0,0.9961613774964594,0.0018651474662334246
0,0.9459740930585543,7.164864019995455e-05
1,0.003473899112943449,0.998733035385564
0,0.9991417656357701,3.980956355939001e-05
0,0.9991417656357701,0.00023622358237761353
1,0.003473899112943449,0.9851756613484978
1,0.284758109577726,0.8777779510234707
1,0.21339408379010785,0.9971983927186315
0,0.8745505049495778,6.420376834724822e-05
0,0.8745505049495778,0.0002167831547393907
1,0.021374274625324218,0.9796179662738849
1,0.003473899112943449,0.9909355803966435
0,0.8745505049495778,0.00011679171739341137
0,0.9991417656357701,0.0004276731080305237
0,0.9991417656357701,5.6425609879662136e-05
1,0.003473899112943449,0.9817824274869476
1,0.0015788830053065344,0.9954889094063655
0,0.9991417656357701,0.0002030111284271466
1,0.0015788830053065344,0.996624946232767
0,0.9961613774964594,0.0007093742613671513
1,0.21339408379010785,0.9997892323071994
1,0.009707549119827658,0.9885463136262232
1,0.003473899112943449,0.9891127473732156
1,0.019540771911287457,0.9999259112225083
0,0.9760967026010258,2.7452929318404617e-05
1,0.019540771911287457,0.9999757050999472
1,0.003473899112943449,0.9780279830270489
1,0.003473899112943449,0.9733233657822289
